ORDEM;ACCAO;SOURCE_ID;ESTADO;SOURCE_NAME;SOURCE_OWNER;COUNTRY;TERRITORY;URL;NO_ATLAS_CORRENTE;IRMAOS_MESMA_FONTE;N_CITACOES;FIRST_ASSIGNMENT_DATE;FIRST_ASSIGNMENT_COMMIT;FIRST_ASSIGNMENT_BRANCH;N_VERSOES_QUE_O_SUSTENTAM;DIVERGENCIAS;PORQUE
6;TRAZER, com a proveniencia escrita;IT-T9-004;ONLY_IN_ONE_BRANCH;Corteva Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.corteva.it;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-009;ONLY_IN_ONE_BRANCH;Cifo;Cifo;ITALY;T9 (também serve T10);https://www.cifo.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-010;ONLY_IN_ONE_BRANCH;Serbios;Serbios;ITALY;T9 (também serve T3);https://www.serbios.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-011;ONLY_IN_ONE_BRANCH;Koppert Italia;Koppert Biological Systems;ITALY;T9 (também serve T3);https://www.koppert.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-012;ONLY_IN_ONE_BRANCH;CBC Biogard;CBC Europe — Biogard;ITALY;T9 (também serve T3);https://www.biogard.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-013;ONLY_IN_ONE_BRANCH;Certis Belchim Italia;Certis Belchim;ITALY;T9 (também serve T10);https://www.certisbelchim.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T2-003;ONLY_IN_ONE_BRANCH;CNR-IBE — Drought Observatory / Osservatorio Siccità;UNKNOWN;UNKNOWN;T2;https://drought.climateservices.it;SIM;;29;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-005;ONLY_IN_ONE_BRANCH;Nufarm Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.nufarm.com/it;SIM;;29;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T11-002;ONLY_IN_ONE_BRANCH;Enovitis in Campo;UNKNOWN;UNKNOWN;T11;https://www.enovitisincampo.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T11-003;ONLY_IN_ONE_BRANCH;Fieragricola (Veronafiere);UNKNOWN;UNKNOWN;T11;https://www.fieragricola.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T3-009;ONLY_IN_ONE_BRANCH;Assoproli Bari — assistenza tecnica e monitoraggio olivicolo;UNKNOWN;UNKNOWN;T3;https://www.assoproli.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-005;ONLY_IN_ONE_BRANCH;SIRFI — flora infestante e resistência a herbicidas;UNKNOWN;UNKNOWN;T5;https://www.sirfi.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-005;ONLY_IN_ONE_BRANCH;Agrintesa — agronomi / rete tecnica;UNKNOWN;UNKNOWN;T7;https://www.agrintesa.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-007;ONLY_IN_ONE_BRANCH;Apofruit — Apofruit Notizie e conteúdo técnico;UNKNOWN;UNKNOWN;T7;https://www.apofruit.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-008;ONLY_IN_ONE_BRANCH;Ortofruit Italia — ufficio tecnico;UNKNOWN;UNKNOWN;T7;https://www.ortofruititalia.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-009;ONLY_IN_ONE_BRANCH;VOG — rede de cooperativas produtoras;UNKNOWN;UNKNOWN;T7;https://www.vog.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-010;ONLY_IN_ONE_BRANCH;Melinda — rede de produtores da Val di Non;UNKNOWN;UNKNOWN;T7;https://www.melinda.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-011;ONLY_IN_ONE_BRANCH;CAVIT — rede cooperativa e sistema técnico;UNKNOWN;UNKNOWN;T7;https://www.cavit.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-006;ONLY_IN_ONE_BRANCH;FMC Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.fmcagro.it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T9-007;ONLY_IN_ONE_BRANCH;UPL Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.upl-ltd.com/it;SIM;;26;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
