CANDIDATE,TIPO,PAIS,URL,DECISION,WHY,EVIDENCE,SOURCE_ID,STATUS,O_QUE_FALTA
Rosa Francaviglia — registo cientifico ORCID (Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria (CREA)),CIENCIA,IT,https://orcid.org/0000-0002-4362-5428,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-032,PROMOVIDA,
UNITUS DAFNE — Dipartimento di Scienze Agrarie e Forestali,CIENCIA,IT,https://www.unitus.it/it/dipartimento/dafne,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-014,PROMOVIDA,
AIR UNIMI — Archivio Istituzionale della Ricerca,CIENCIA,IT,https://air.unimi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-016,PROMOVIDA,
Marco Perfetto — registo cientifico ORCID (University of Milan),CIENCIA,IT,https://orcid.org/0000-0001-9370-2500,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-024,PROMOVIDA,
UNIMI DiSAA — Dipartimento di Scienze Agrarie e Ambientali,CIENCIA,IT,https://disaa.unimi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-024,PROMOVIDA,
UNIVPM D3A — Dipartimento di Scienze Agrarie Alimentari e Ambientali,CIENCIA,IT,https://www.d3a.univpm.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-031,PROMOVIDA,
sara ruschioni — registo cientifico ORCID (Marche Polytechnic University),CIENCIA,IT,https://orcid.org/0000-0003-2965-6364,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-036,PROMOVIDA,
CNR IBBR — Istituto di Bioscienze e Biorisorse,CIENCIA,IT,https://www.ibbr.cnr.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-015,PROMOVIDA,
CNR IPSP — Istituto per la Protezione Sostenibile delle Piante,CIENCIA,IT,http://www.ipsp.cnr.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T3-017,PROMOVIDA,
CNR IRET — Istituto di Ricerca sugli Ecosistemi Terrestri,CIENCIA,IT,https://www.iret.cnr.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T2-017,PROMOVIDA,
Francesco Nardi — registo cientifico ORCID (University of Siena),CIENCIA,IT,https://orcid.org/0000-0003-0271-9855,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-013,PROMOVIDA,
Graziella Amendola — registo cientifico ORCID (National Institute of Health),CIENCIA,IT,https://orcid.org/0000-0001-5461-0312,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-017,PROMOVIDA,
Journal of Plant Pathology,CIENCIA,IT,https://link.springer.com/journal/42161,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (76.7/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Client Challenge · ancora: titulo da pagina: Client Challenge,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Luca Finetti — registo cientifico ORCID (University of Ferrara),CIENCIA,IT,https://orcid.org/0000-0001-5558-9156,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-021,PROMOVIDA,
Agroinnova — Centro di Competenza per l'Innovazione in campo agro-ambientale,CIENCIA,IT,https://www.agroinnova.unito.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T3-019,PROMOVIDA,
Chiara D'ERRICO — registo cientifico ORCID (Istituto per la Protezione Sostenibile delle Piante IPSP - CNR),CIENCIA,IT,https://orcid.org/0000-0003-0546-9900,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-009,PROMOVIDA,
Daniele Daffonchio — registo cientifico ORCID (University of Turin),CIENCIA,IT,https://orcid.org/0000-0003-0947-925X,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-010,PROMOVIDA,
Fondazione Agrion — Fondazione per la ricerca l'innovazione e lo sviluppo tecnologico dell'agricoltura piemontese,CIENCIA,IT,https://www.agrion.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-008,PROMOVIDA,
IRIS UNITO — Archivio istituzionale,CIENCIA,IT,https://iris.unito.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-020,PROMOVIDA,
Lorenzo Baglieri — registo cientifico ORCID (Politecnico di Torino),CIENCIA,IT,https://orcid.org/0000-0002-5022-5326,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-020,PROMOVIDA,
Vera Pavese — registo cientifico ORCID (University of Turin),CIENCIA,IT,https://orcid.org/0000-0002-6863-3950,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-035,PROMOVIDA,
CNR ISPA — Istituto di Scienze delle Produzioni Alimentari,CIENCIA,IT,https://www.ispa.cnr.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T3-018,PROMOVIDA,
Marwa Mourou — registo cientifico ORCID (Università degli Studi di Bari Aldo Moro),CIENCIA,IT,https://orcid.org/0000-0002-9925-3520,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-025,PROMOVIDA,
UNIBA DiSSPA — Dipartimento di Scienze del Suolo della Pianta e degli Alimenti,CIENCIA,IT,https://www.uniba.it/it/ricerca/dipartimenti/disspa,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-011,PROMOVIDA,
Andrea Lentini — registo cientifico ORCID (Università degli Studi di Sassari),CIENCIA,IT,https://orcid.org/0000-0003-2089-1026,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-001,PROMOVIDA,
Aparna S Balan — registo cientifico ORCID (University of Palermo),CIENCIA,IT,https://orcid.org/0009-0001-5306-0125,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-007,PROMOVIDA,
ROBERTO RIZZO — registo cientifico ORCID (CREA - Research Centre for Plant Protection and Certification),CIENCIA,IT,https://orcid.org/0000-0003-1628-643X,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-028,PROMOVIDA,
Roberta Maria Gravagno — registo cientifico ORCID (University of Catania),CIENCIA,IT,https://orcid.org/0009-0005-2447-3608,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-029,PROMOVIDA,
UNICT Di3A — Dipartimento di Agricoltura Alimentazione e Ambiente,CIENCIA,IT,https://www.di3a.unict.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = REVIEW (86/100). Falta o degrau que o atlas exige para virar ficha.","HTTP 200 · titulo: Dipartimento di Agricoltura, Alimentazione e Ambiente · data visivel: 2026-09-14 · ancora: titulo da pagina: Dipartimento di Agricoltura, Ali",,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
UNIPA SAAF — Dipartimento Scienze Agrarie Alimentari e Forestali,CIENCIA,IT,https://www.unipa.it/dipartimenti/saaf/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-026,PROMOVIDA,
Advances in Horticultural Science,CIENCIA,IT,https://oaj.fupress.net/index.php/ahs,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-022,PROMOVIDA,
FLORE UNIFI — Archivio istituzionale della ricerca,CIENCIA,IT,https://flore.unifi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-017,PROMOVIDA,
Leonardo Caproni — registo cientifico ORCID (Scuola Superiore Sant'Anna),CIENCIA,IT,https://orcid.org/0000-0002-7129-8575,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-018,PROMOVIDA,
Marco Mancini — registo cientifico ORCID (University of Florence),CIENCIA,IT,https://orcid.org/0000-0002-1454-4995,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-023,PROMOVIDA,
Phytopathologia Mediterranea,CIENCIA,IT,https://oajournals.fupress.net/index.php/pm,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (84/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Phytopathologia Mediterranea · data visivel: 2025-05-09 · feed RSS declarado · ancora: titulo da pagina: Phytopathologia Mediterranea,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Roberto Ferrise — registo cientifico ORCID (University of Florence),CIENCIA,IT,https://orcid.org/0000-0001-8236-7823,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-031,PROMOVIDA,
Scuola Superiore Sant'Anna — Istituto di Scienze delle Produzioni Vegetali,CIENCIA,IT,https://www.santannapisa.it/it/istituto/produzioni-vegetali,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-025,PROMOVIDA,
UNIFI DAGRI — Dipartimento di Scienze e Tecnologie Agrarie Alimentari Ambientali e Forestali,CIENCIA,IT,https://www.dagri.unifi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-021,PROMOVIDA,
UNIPI DiSAAA-a — Dipartimento di Scienze Agrarie Alimentari e Agro-ambientali,CIENCIA,IT,https://www.agr.unipi.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-012,PROMOVIDA,
Anna Aldrighetti — registo cientifico ORCID (University of Trento),CIENCIA,IT,https://orcid.org/0000-0002-9018-3343,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-003,PROMOVIDA,
Centro di Sperimentazione Laimburg,CIENCIA,IT,https://www.laimburg.it/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (88.90000000000001/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Versuchszentrum Laimburg · ancora: titulo da pagina: Versuchszentrum Laimburg,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Gerardo Puopolo — registo cientifico ORCID (University of Trento),CIENCIA,IT,https://orcid.org/0000-0002-4864-4396,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-014,PROMOVIDA,
Gianfranco ANFORA — registo cientifico ORCID (University of Trento),CIENCIA,IT,https://orcid.org/0000-0003-2545-1409,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-015,PROMOVIDA,
Libera Universita di Bolzano — Facolta di Scienze agrarie ambientali e alimentari,CIENCIA,IT,https://www.unibz.it/it/faculties/agricultural-environmental-food-sciences/,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT; pais: SIM — dominio .it e conteudo em italiano; endereco responde HTTP 200; portao 7D = PASS (91.09999999999999/100). Falta o degrau que o atlas exige para virar ficha.","HTTP 200 · titulo: Scienze agrarie, ambientali e alimentari / Libera Università · ancora: titulo da pagina: Scienze agrarie, ambientali e al",,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Paolo Grazieschi — registo cientifico ORCID (Fondazione Bruno Kessler),CIENCIA,IT,https://orcid.org/0009-0009-6027-471X,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-027,PROMOVIDA,
Emilio Balducci — registo cientifico ORCID (University of Perugia),CIENCIA,IT,https://orcid.org/0000-0002-8656-7870,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-012,PROMOVIDA,
UNIPG DSA3 — Dipartimento di Scienze Agrarie Alimentari e Ambientali,CIENCIA,IT,https://dsa3.unipg.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-032,PROMOVIDA,
Dumitru Scutelnic — registo cientifico ORCID (University of Verona),CIENCIA,IT,https://orcid.org/0000-0001-6935-7540,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-011,PROMOVIDA,
Giulia Mandalà — registo cientifico ORCID (Verona University ),CIENCIA,IT,https://orcid.org/0000-0001-7697-8310,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-016,PROMOVIDA,
IRIS UNIPD — Archivio della ricerca,CIENCIA,IT,https://www.research.unipd.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-019,PROMOVIDA,
Leonardo Cera — registo cientifico ORCID (University of Padua),CIENCIA,IT,https://orcid.org/0009-0005-6118-7432,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-019,PROMOVIDA,
Luca Mazzon — registo cientifico ORCID (Università degli Studi di Padova),CIENCIA,IT,https://orcid.org/0000-0002-8459-893X,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T6-022,PROMOVIDA,
UNIPD DAFNAE — Dipartimento di Agronomia Animali Alimenti Risorse Naturali e Ambiente,CIENCIA,IT,https://www.dafnae.unipd.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-027,PROMOVIDA,
UNIVR Dipartimento di Biotecnologie,CIENCIA,IT,https://www.dbt.univr.it/,JA_REGISTADA,o atlas ja tem ficha para este endereco,docs/fontes/ATLAS-DE-FONTES-EAME.md,IT-T5-029,PROMOVIDA,
ARTA Abruzzo — Facebook ufficiale,FACEBOOK,IT,https://www.facebook.com/arpaabruzzo,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (58.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Facebook · ancora: titulo da pagina: Facebook,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Consorzio Tutela Vini d'Abruzzo — Facebook ufficiale,FACEBOOK,IT,https://www.facebook.com/vinidabruzzo,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: o titulo lido era o nome da plataforma, nao o da fonte. O atlas proibe converter «nao consegui verificar» em recusa.",qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=PLATFORM_GENERIC_TITLE,,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.facebook.com/vinidabruzzo"
ARSAC Calabria — Azienda Regionale per lo Sviluppo dell'Agricoltura Calabrese — Facebook ufficiale,FACEBOOK,IT,https://www.facebook.com/ArsacRegioneCalabria,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (58.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Facebook · ancora: titulo da pagina: Facebook,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
CRPV — Centro Ricerche Produzioni Vegetali — Facebook ufficiale,FACEBOOK,IT,https://www.facebook.com/rinovaeducazionecomunicazione,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (57.8/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Facebook · ancora: titulo da pagina: Facebook,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
Caviro — Facebook ufficiale,FACEBOOK,IT,https://www.facebook.com/GruppoCaviro,EM_ANALISE,"RECUSA ANTERIOR REVOGADA. Estava escrito «sem utilidade agricola identificavel para o SINTONIA», e a prova citada nao sustenta isso: o titulo lido era o nome da plataforma, nao o da fonte. O atlas proibe converter «nao consegui verificar» em recusa.",qualificacao 2026-09-14 REJECT · sonda diz VALIDATION_RESULT=PASS · FLAGS=PLATFORM_GENERIC_TITLE,,EM_ANALISE,"uma leitura que atravesse a plataforma, ou um exemplo real da propria fonte. Enderecos estaveis conhecidos: https://www.facebook.com/GruppoCaviro"
Cifo — Facebook ufficiale,FACEBOOK,IT,https://www.facebook.com/Cifo1965,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = REVIEW (48.9/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Facebook · ancora: titulo da pagina: Facebook,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou; frequencia de actualizacao, nunca medida"
